"Timestamp","MA10","RSI30","RSI10","%K10"
1325863260,6.633,78.00734256415116,75.03481737072511,70.21276595744673
1325864160,6.640000000000001,70.24959297148403,52.84077195035562,13.04347826086948
1325864220,6.6450000000000005,69.97272103042006,52.18118550103601,4.651162790697775
1325867820,6.638000000000001,67.49598985803853,46.39048048720097,0.0
1325872740,6.613,67.49598985803853,46.39048048720097,0.0
1325872800,6.587999999999999,67.49598985803853,46.39048048720097,0.0
1325875320,6.563000000000001,67.49598985803853,46.39048048720097,0.0
1325881080,6.5280000000000005,64.58697736918265,39.05140127164866,0.0
1325881140,6.475,61.8302618116937,33.21317881777041,0.0
1325881260,6.3950000000000005,59.21565267694552,28.48197546191476,0.0
1325881320,6.319,56.73382835730432,24.58994508728,0.0
1325960040,6.348999999999999,67.87614347875656,65.94955278923868,100.0
1326032400,6.390000000000001,68.91143097806227,68.35976023201836,100.0
1326065460,6.45,69.91446192481297,70.66676777282387,100.0
1326084000,6.5,67.65635021548063,65.37074128534289,90.00000000000003
1326110640,6.55,67.65635021548063,65.37074128534289,90.00000000000003
1326110760,6.6,67.65635021548063,65.37074128534289,90.00000000000003
1326110820,6.659999999999999,67.65635021548063,65.37074128534289,90.00000000000003
1326110880,6.73,67.65635021548063,65.37074128534289,90.00000000000003
1326110940,6.8100000000000005,67.65635021548063,65.37074128534289,90.00000000000003
1326111300,6.860000000000001,58.40825730773408,41.79504067098702,0.0
1326111360,6.830000000000001,58.40825730773408,41.79504067098702,0.0
1326111420,6.790000000000001,58.40825730773408,41.79504067098702,0.0
1326111480,6.74,58.40825730773408,41.79504067098702,0.0
1326111540,6.7,58.40825730773408,41.79504067098702,0.0
1326111600,6.660000000000001,58.40825730773408,41.79504067098702,0.0
1326111840,6.62,58.40825730773409,41.79504067098702,0.0
1326115560,6.587999999999999,59.8015604188271,49.42236395836469,20.0
1326115620,6.558,60.1468349722583,51.19876285784643,24.99999999999989
1326115680,6.5280000000000005,60.1468349722583,51.19876285784643,100.0
1326115980,6.534999999999999,59.32882444437389,48.0720983199689,70.00000000000053
1326117480,6.534999999999999,57.44307563889416,41.501304437333175,0.0
1326119580,6.545,59.35239374032039,51.93055937708698,100.0
1326122760,6.555,59.35239374032038,51.93055937708698,100.0
1326122820,6.565,59.35239374032038,51.930559377086986,100.0
1326122880,6.575,59.35239374032038,51.930559377086986,100.0
1326123780,6.584999999999999,59.35239374032037,51.930559377086986,100.0
1326124560,6.587000000000001,59.35239374032038,51.930559377087,100.0
1326124680,6.587000000000001,59.35239374032038,51.930559377086986,100.0
1326124800,6.586999999999999,59.35239374032039,51.930559377087,100.0
1326124980,6.589999999999999,59.35239374032039,51.930559377087,100.0
1326125040,6.6,59.35239374032039,51.930559377086986,
1326125160,6.6,59.35239374032039,51.930559377087,
1326129120,6.5760000000000005,51.32772460096668,21.97201738261097,0.0
1326130020,6.553999999999999,51.88848832298181,25.92863659938152,8.33333333333318
1326132180,6.542999999999999,54.84826311834951,43.45181023043932,54.16666666666677
1326132300,6.531000000000001,54.5327642910993,42.43771389892876,50.00000000000019
1326138120,6.506,50.61715617016972,31.73837640680712,0.0
1326138240,6.468999999999999,47.36927874647684,25.21754353112752,0.0
1326149820,6.439,49.33120429129321,34.00572310300885,18.918918918918795
1326189360,6.4030000000000005,47.75279909911374,30.582870892802333,2.7027027027026507
1326189420,6.367,47.75279909911374,30.582870892802333,2.7027027027026507
1326189480,6.331,47.75279909911374,30.582870892802333,3.846153846153767
1326189540,6.319000000000001,47.75279909911374,30.582870892802333,3.846153846153767
1326189600,6.305,47.75279909911374,30.582870892802333,3.846153846153767
1326192120,6.296,52.54929892378881,52.27623883255546,67.99999999999997
1326200400,6.3020000000000005,56.189852522885104,63.39715800957351,100.0
1326200460,6.321,56.189852522885104,63.39715800957351,100.0
1326200520,6.352,56.189852522885104,63.3971580095735,100.0
1326200580,6.376,56.189852522885104,63.39715800957352,100.0
1326200640,6.406000000000001,56.189852522885104,63.39715800957352,100.0
1326200700,6.436,56.18985252288512,63.39715800957352,100.0
1326201000,6.465999999999999,56.189852522885104,63.39715800957352,100.0
1326201060,6.496,56.189852522885104,63.39715800957351,100.0
1326201120,6.526000000000001,56.189852522885104,63.39715800957351,100.0
1326201360,6.54,56.189852522885104,63.39715800957351,
1326207300,6.541,56.52426025370035,65.06484875439571,100.0
1326207600,6.542,56.52426025370035,65.06484875439571,100.0
1326208620,6.543000000000001,56.52426025370035,65.06484875439571,100.0
1326208860,6.559,61.415065711954895,81.96881690199913,100.0
1326208920,6.575,61.41506571195489,81.96881690199913,100.0
1326208980,6.590999999999999,61.41506571195489,81.96881690199913,100.0
1326209040,6.606999999999999,61.41506571195489,81.96881690199913,100.0
1326210060,6.608,54.40581269555921,47.17657527549061,6.249999999999861
1326210240,6.609,54.40581269555921,47.17657527549061,6.249999999999861
1326219120,6.665000000000001,68.50863975983572,81.91852016314338,100.0
1326219180,6.720000000000001,68.50863975983572,81.91852016314338,100.0
1326219240,6.775,68.50863975983572,81.91852016314338,100.0
1326219300,6.83,68.50863975983572,81.91852016314338,100.0
1326236220,6.874,69.29955811947667,83.1471688110982,100.0
1326265500,6.918000000000001,69.29955811947667,83.1471688110982,100.0
1326265560,6.962000000000001,69.29955811947667,83.1471688110982,100.0
1326265620,7.005999999999999,69.29955811947667,83.1471688110982,100.0
1326265680,7.065,69.29955811947667,83.1471688110982,100.0
1326265740,7.124,69.29955811947667,83.1471688110982,100.0
1326265800,7.127999999999998,69.29955811947667,83.1471688110982,100.0
1326265860,7.132,69.29955811947667,83.1471688110982,100.0
1326265920,7.136,69.29955811947667,83.1471688110982,100.0
1326265980,7.14,69.29955811947667,83.1471688110982,
1326266040,7.14,69.29955811947667,83.1471688110982,
1326266100,7.14,69.29955811947669,83.1471688110982,
1326266160,7.14,69.29955811947669,83.1471688110982,
1326266220,7.14,69.29955811947669,83.1471688110982,
1326266340,7.14,69.29955811947667,83.1471688110982,
1326266400,7.14,69.29955811947667,83.1471688110982,
1326269520,7.051,35.334143122754,9.078068762078985,0.0
1326269580,6.962000000000001,35.334143122754,9.078068762078985,0.0
1326275160,6.948,55.15550112284088,52.81141950291104,84.26966292134834
1326285300,6.953999999999999,58.651788238223965,58.697742795881545,100.0
1326285360,6.959999999999999,58.651788238223965,58.697742795881545,100.0
1326285420,6.965999999999999,58.651788238223965,58.69774279588154,100.0
1326285480,6.972,58.651788238223965,58.697742795881545,100.0
1326285540,6.978,58.651788238223965,58.697742795881545,100.0
1326285660,6.984,58.651788238223965,58.697742795881545,100.0
1326285720,6.99,58.651788238223965,58.697742795881545,100.0
1326285780,7.085000000000001,58.651788238223965,58.697742795881545,100.0
1326285840,7.1800000000000015,58.65178823822397,58.697742795881545,100.0
1326285900,7.2,58.651788238223965,58.697742795881545,
1326285960,7.2,58.651788238223965,58.697742795881545,
1326286020,7.2,58.651788238223965,58.697742795881545,
1326286080,7.2,58.651788238223965,58.697742795881545,
1326286140,7.2,58.651788238223965,58.697742795881545,
1326286200,7.2,58.651788238223965,58.697742795881545,
1326286260,7.2,58.651788238223965,58.697742795881545,
1326286320,7.2,58.651788238223965,58.697742795881545,
1326286440,7.2,58.651788238223965,58.697742795881545,
1326286500,7.2,58.651788238223965,58.697742795881545,
1326286560,7.2,58.651788238223965,58.697742795881545,
1326286620,7.2,58.651788238223965,58.697742795881545,
1326286680,7.2,58.651788238223965,58.697742795881545,
1326286740,7.2,58.651788238223965,58.697742795881545,
1326290280,7.200999999999999,59.00035257286687,61.41317246556953,100.0
1326290340,7.202000000000001,59.00035257286687,61.41317246556953,100.0
1326291900,7.215000000000001,63.00527225787419,80.45251367859372,100.0
1326294120,7.185,46.25610511005323,27.138417021332444,0.0
1326307140,7.165000000000001,49.48666060347872,37.79078568801823,23.255813953488307
1326316320,7.144999999999999,49.48666060347872,37.79078568801823,23.255813953488307
1326316500,7.125,49.48666060347872,37.79078568801823,23.255813953488307
1326337440,7.1,47.89312767181403,34.346691849690615,11.627906976744152
1326363480,7.109999999999999,57.74598462301429,61.58005671306768,93.02325581395344
1326372780,7.12,57.74598462301429,61.58005671306768,93.02325581395344
1326375600,7.124,56.12357333341389,57.382098978955646,81.39534883720927
1326375660,7.128,56.12357333341388,57.382098978955646,81.39534883720927
1326375720,7.133,59.30485165743731,65.03346393671275,100.0
1326378120,7.179,58.62832055214235,63.09704199509986,95.34883720930242
1326378720,7.158999999999999,44.06721278577761,32.75458549809298,0.0
1326382260,7.129,42.13410544515839,29.90156362744284,0.0
1326382440,7.088999999999999,40.305065157011256,27.26301907930646,0.0
1326391080,7.129,55.34495215495735,58.0849267513481,96.15384615384612
1326391980,7.05,42.83964789383205,38.030453427476886,0.0
1326420000,7.0,47.10789056211656,45.27792579154142,33.33333333333333
1326430500,6.945,45.88565092579376,43.3360687520159,21.83908045977016
1326456180,6.890000000000001,45.88565092579375,43.33606875201589,21.83908045977016
1326459780,6.822,45.88565092579374,43.33606875201589,22.35294117647062
1326460620,6.756,45.88565092579374,43.33606875201589,22.61904761904767
1326461640,6.775,50.17872669958346,52.36584792182245,57.14285714285721
1326461700,6.787000000000001,47.875464925453,47.44161788595395,36.90476190476197
1326463380,6.827,50.370684611180806,52.67694736402796,58.33333333333337
1326463440,6.817,53.56448397649661,58.98216093294511,100.0
1326463500,6.901000000000001,54.76893570961874,61.27531096943395,100.0
1326463560,6.907000000000001,48.40470338807008,46.9766515456065,24.61538461538466
1326463620,6.973000000000001,54.04199004383358,58.07006908927288,100.0
1326464760,6.992999999999999,48.9517388628829,47.83891067236051,30.30303030303033
1326464880,7.013,48.951738862882905,47.83891067236051,30.30303030303033
1326465060,7.033,48.951738862882905,47.83891067236051,14.814814814814827
1326474660,7.024000000000001,48.951738862882905,47.83891067236051,14.814814814814827
1326474720,7.031999999999999,48.951738862882905,47.83891067236051,8.000000000000007
1326474780,7.022,48.9517388628829,47.83891067236051,8.000000000000007
1326474900,6.987,48.951738862882905,47.83891067236051,8.000000000000007
1326474960,6.942,48.9517388628829,47.83891067236051,8.000000000000007
1326475020,6.946000000000001,48.9517388628829,47.83891067236051,0.0
1326475380,6.890000000000001,47.62853552419169,43.5349337161337,0.0
1326475440,6.890000000000001,49.05315544253508,48.66646862529829,100.0
1326484320,6.87,46.43951853189521,40.489421457178345,0.0
1326485100,6.905000000000001,53.48946178262825,60.677591806947646,100.0
1326485160,6.94,53.48946178262825,60.677591806947646,100.0
1326485220,6.975,53.48946178262825,60.67759180694764,100.0
1326485280,7.01,53.48946178262825,60.677591806947646,100.0
1326485700,7.054,54.60911277078666,63.74505800133869,100.0
1326486720,7.097999999999999,54.60911277078666,63.74505800133869,100.0
1326486840,7.080000000000001,46.37831450215121,38.32114773095567,3.1249999999999347
1326499020,7.06,45.019712144007535,35.293934910408666,0.0
1326501660,7.0200000000000005,43.910815880525874,32.88833923635667,0.0
1326501780,7.0,43.910815880525874,32.88833923635667,0.0
1326502620,6.925,43.910815880525874,32.88833923635667,0.0
1326502740,6.85,43.910815880525874,32.88833923635667,0.0
1326503280,6.775,43.910815880525874,32.88833923635667,0.0
1326503340,6.69,42.66577355831427,29.484958563392908,0.0
1326573720,6.586,41.44997904247011,26.44435968481858,0.0
1326573780,6.481999999999999,41.44997904247011,26.444359684818597,0.0
1326573840,6.44,41.44997904247011,26.444359684818597,0.0
1326573900,6.409999999999999,41.44997904247011,26.44435968481858,0.0
1326623100,6.475,54.16437349414658,68.51218336046341,100.0
1326623220,6.540000000000001,54.16437349414658,68.51218336046341,100.0
1326623280,6.605,54.16437349414658,68.51218336046341,100.0
1326623340,6.67,54.16437349414658,68.51218336046341,100.0
1326623400,6.734999999999999,54.16437349414658,68.51218336046341,100.0
1326729000,6.715000000000001,42.06829707689836,32.89907487803892,0.0
1326729060,6.705000000000001,42.06829707689836,32.89907487803892,0.0
1326729120,6.695,42.06829707689837,32.89907487803892,0.0
1326735900,6.775,53.062001145603645,59.952001945643296,94.73684210526308
1326735960,6.855,53.062001145603645,59.9520019456433,94.73684210526308
1326736080,6.85,53.062001145603645,59.9520019456433,94.73684210526308
1326736140,6.845000000000001,53.062001145603645,59.9520019456433,94.73684210526308
1326801900,6.779999999999999,46.3469317657332,42.5293801238621,31.57894736842103
1326801960,6.714999999999999,46.34693176573319,42.5293801238621,31.57894736842103
1326809760,6.69,50.78992977704786,53.62223554437176,77.77777777777784
1326812640,6.76,50.78992977704786,53.62223554437176,77.77777777777784
1326839580,6.779999999999999,45.72480713935422,41.31566135047906,22.222222222222253
1326839640,6.779999999999999,43.91269250572224,37.49144927046715,0.0
1326839700,6.67,42.1832846189285,33.995200274761686,0.0
1326839760,6.5600000000000005,42.1832846189285,33.99520027476167,0.0
1326839880,6.45,42.1832846189285,33.99520027476167,0.0
1326839940,6.34,42.1832846189285,33.99520027476167,0.0
1326840000,6.29,42.18328461892851,33.99520027476167,0.0
1326840060,6.24,42.1832846189285,33.99520027476167,0.0
1326840120,6.15,42.18328461892851,33.99520027476167,0.0
1326840180,6.0600000000000005,42.18328461892851,33.99520027476167,0.0
1326840240,6.0200000000000005,42.18328461892851,33.99520027476167,0.0
1326840300,6.0,42.18328461892851,33.99520027476167,0.0
1326840360,6.0,42.18328461892851,33.99520027476167,
1326840420,6.0,42.18328461892851,33.99520027476167,
1326840480,6.0,42.18328461892851,33.99520027476167,
1326840540,6.0,42.18328461892851,33.99520027476167,
1326840660,6.0,42.1832846189285,33.99520027476167,
1326840960,6.0,42.1832846189285,33.995200274761686,
1326841140,6.0,42.18328461892851,33.995200274761686,
1326841320,6.0,42.18328461892851,33.995200274761686,
1326849300,5.9990000000000006,42.03092672477209,32.9709492409594,0.0
1326849360,5.998,42.03092672477209,32.9709492409594,0.0
1326849420,5.997,42.030926724772094,32.9709492409594,0.0
1326849480,5.996,42.030926724772094,32.9709492409594,0.0
1326849600,5.995,42.03092672477209,32.9709492409594,0.0
1326849660,5.994000000000001,42.03092672477209,32.9709492409594,0.0
1326849720,5.993,42.03092672477209,32.9709492409594,0.0
1326849780,5.992,42.030926724772094,32.9709492409594,0.0
1326849840,5.9910000000000005,42.03092672477209,32.9709492409594,0.0
1326849900,5.99,42.03092672477209,32.9709492409594,
1326849960,5.99,42.03092672477209,32.9709492409594,
1326850020,5.99,42.030926724772094,32.9709492409594,
1326850080,5.99,42.03092672477209,32.9709492409594,
1326850140,5.99,42.030926724772094,32.9709492409594,
1326850200,5.992,42.69629616889014,46.9457047956076,100.0
1326850260,6.023,51.113150392279806,87.8287195407215,100.0
1326857400,6.026000000000001,44.5738596955115,48.08094173865384,9.677419354838516
1326857580,6.029,44.5738596955115,48.08094173865384,9.677419354838516
1326875280,6.08,55.1099169624268,73.48090798625643,100.0
1326875340,6.130999999999999,55.1099169624268,73.48090798625643,100.0
1326875400,6.182,55.1099169624268,73.48090798625643,100.0
1326875460,6.233,55.1099169624268,73.48090798625643,100.0
1326875580,6.284,55.1099169624268,73.48090798625643,100.0
1326875640,6.334999999999999,55.1099169624268,73.48090798625643,100.0
1326875700,6.384,55.1099169624268,73.48090798625643,100.0
1326875760,6.404000000000001,55.1099169624268,73.48090798625643,100.0
1326875820,6.452,55.1099169624268,73.48090798625643,100.0
1326875880,6.5,55.1099169624268,73.48090798625643,
1326875940,6.5,55.1099169624268,73.48090798625643,
1326876000,6.5,55.10991696242679,73.48090798625643,
1326876060,6.5,55.10991696242679,73.48090798625643,
1326876120,6.5,55.10991696242679,73.48090798625643,
1326877020,6.5,55.10991696242679,73.48090798625644,
1326893160,6.45,41.45904486456001,21.144813270024954,0.0
1326897600,6.4,41.45904486456001,21.144813270024954,0.0
1326898080,6.459999999999999,63.02309688166453,73.12806329771777,100.0
1326953520,6.362,40.72992595128339,35.63580375109454,0.0
1326966660,6.412000000000001,55.859773408268026,58.03077844354424,93.67088607594938
1326967560,6.381,48.80603759264668,47.89653917462392,42.405063291139285
1326967620,6.35,48.80603759264668,47.89653917462392,42.405063291139285
1326970860,6.309,48.0051540258875,46.65472015161995,36.07594936708863
1326993120,6.359,54.96237728248593,57.73466043475258,93.67088607594938
1326997680,6.324,48.66970457013538,47.49618731196935,39.87341772151903
1326997740,6.339,48.66970457013538,47.496187311969344,39.87341772151903
1326997800,6.340000000000001,47.70696885643455,45.84309685869847,31.01265822784811
1326997860,6.231,47.70696885643455,45.84309685869847,33.10810810810811
1327000860,6.2860000000000005,48.17712230551676,46.82237265632157,6.060606060606109
1327015260,6.214,49.810912958705664,50.31612558598473,27.27272727272732
1327015380,6.223000000000001,49.810912958705664,50.31612558598472,27.27272727272732
1327015500,6.226000000000001,49.33534615601887,49.17648565171465,21.212121212121204
1327045320,6.307,54.4356191381489,60.45530922462568,89.89898989898994
1327057260,6.297,54.4356191381489,60.45530922462568,100.0
1327057440,6.372,54.4356191381489,60.45530922462569,100.0
1327059300,6.447,54.4356191381489,60.45530922462569,100.0
1327059360,6.536,54.4356191381489,60.45530922462569,100.0
1327059420,6.62,53.96240575281456,58.82959751983413,93.97590361445776
1327063080,6.668000000000001,51.19981379935504,49.88627482128969,48.52941176470585
1327063140,6.695,51.19981379935504,49.88627482128969,48.52941176470585
1327073520,6.7620000000000005,54.52191500353651,59.916716044856464,100.0
1327073580,6.834999999999999,54.52191500353651,59.91671604485647,100.0
1327176180,6.775,48.75064224703524,42.75054734326574,0.0
1327176240,6.715000000000001,48.75064224703524,42.75054734326573,0.0
1327179300,6.6530000000000005,48.58131264163357,42.29029321726343,0.0
1327180140,6.590999999999999,48.58131264163357,42.29029321726343,0.0
1327182060,6.578,52.87306222623428,56.46651531447203,73.13432835820886
1327218120,6.572,53.03856752269223,56.946154869499416,76.1194029850746
1327218180,6.595999999999999,53.03856752269223,56.946154869499416,76.1194029850746
1327218720,6.569,48.40008919680248,42.280866679552645,0.0
1327242180,6.502,48.40008919680248,42.280866679552645,0.0
1327244520,6.416,46.769384440114045,37.80318704307577,0.0
1327244580,6.389,46.2602203351002,36.44878580366456,0.0
1327247400,6.442,53.27631171246118,58.48444353492032,100.0
1327265700,6.493,52.91895342118983,57.37913466587817,95.0
1327311300,6.515000000000001,50.38425765618915,49.79775033389423,58.74999999999998
1327316280,6.478,49.53785493947491,47.39827364207973,46.25000000000002
1327319880,6.399,46.31814609332542,39.03813696765885,0.0
1327331520,6.355,49.30085809973807,47.96172108202817,42.16867469879514
1327332000,6.362,49.30085809973807,47.96172108202817,42.16867469879514
1327332060,6.369,49.30085809973807,47.96172108202817,42.16867469879514
1327334880,6.4,49.74248604716404,49.4128166688466,48.19277108433739
1327335120,6.447,50.63220516214445,52.36463791108109,60.24096385542168
1327336380,6.414,50.63220516214445,52.36463791108109,63.291139240506325
1327340040,6.385,50.63220516214445,52.36463791108109,100.0
1327340520,6.3870000000000005,50.82495607429453,53.11519568923072,100.0
1327342740,6.398999999999999,50.82495607429452,53.11519568923072,100.0
1327371660,6.450999999999999,50.82495607429453,53.11519568923072,100.0
1327392240,6.416,45.69020984699708,34.00561627403282,0.0
1327395300,6.431,50.64954076798605,52.3291548148602,96.15384615384625
1327398300,6.446,50.64954076798605,52.3291548148602,96.15384615384625
1327398420,6.456,50.64954076798605,52.3291548148602,96.15384615384625
1327398780,6.461,51.14343917612607,54.07817173197452,100.0
1327401960,6.439,48.43556893128294,44.32140488955249,50.90909090909097
1327405800,6.444,51.11321198117212,53.61919429930264,100.0
1327405860,6.447,51.11321198117212,53.61919429930264,100.0
1327405920,6.45,51.11321198117212,53.61919429930264,100.0
1327419060,6.455,51.32050492459695,54.393052073203314,100.0
1327419840,6.51,51.096371651603086,53.40302692730784,93.10344827586192
1327429260,6.514999999999999,51.0963716516031,53.40302692730784,93.10344827586192
1327430400,6.5200000000000005,51.0963716516031,53.40302692730784,93.10344827586192
1327430460,6.525,51.0963716516031,53.40302692730784,93.10344827586192
1327430520,6.525,51.0963716516031,53.40302692730784,93.10344827586192
1327430580,6.552,51.0963716516031,53.40302692730784,0.0
1327430640,6.552,51.096371651603086,53.40302692730784,0.0
1327482180,6.522999999999999,47.298878042497726,34.413840033488825,0.0
1327490640,6.552,54.32252019206377,63.36344383632343,100.0
1327490700,6.578999999999999,54.32252019206377,63.36344383632343,100.0
1327490760,6.608,54.32252019206377,63.36344383632343,100.0
1327490820,6.636999999999999,54.32252019206377,63.36344383632343,100.0
1327490880,6.666,54.32252019206377,63.36344383632343,100.0
1327490940,6.695,54.32252019206377,63.36344383632343,100.0
1327491180,6.725,54.45079308289869,63.8806777149497,100.0
1327491240,6.756,54.58273324078292,64.43851773199015,100.0
1327491300,6.786999999999999,54.58273324078292,64.43851773199015,100.0
1327496400,6.845999999999999,54.41405704369309,63.23284953031694,49.99999999999778
1327515600,6.771000000000001,43.77779055350844,24.508985628005817,0.0
1327515660,6.696,43.77779055350843,24.508985628005817,0.0
1327515780,6.621,43.77779055350843,24.508985628005817,0.0
1327515840,6.545999999999999,43.77779055350842,24.508985628005817,0.0
1327515900,6.471000000000001,43.77779055350842,24.508985628005817,0.0
1327515960,6.396,43.77779055350842,24.508985628005817,0.0
1327516020,6.319999999999999,43.77779055350842,24.508985628005817,0.0
1327516080,6.243,43.77779055350842,24.508985628005817,0.0
1327516140,6.166,43.77779055350842,24.508985628005817,0.0
1327516200,6.081,42.44475907891778,20.644537952841745,0.0
1327516260,6.072,42.44475907891778,20.644537952841745,0.0
1327516320,6.063,42.44475907891778,20.644537952841745,0.0
1327516440,6.054,42.44475907891778,20.644537952841745,0.0
1327516500,6.045,42.44475907891778,20.644537952841745,0.0
1327516560,6.036,42.44475907891778,20.644537952841745,0.0
1327516620,6.026999999999999,42.44475907891778,20.644537952841745,0.0
1327516740,6.018,42.44475907891778,20.644537952841745,0.0
1327516800,6.009,42.44475907891778,20.644537952841745,0.0
1327516860,6.0,42.44475907891778,20.644537952841745,0.0
1327516920,6.0,42.44475907891778,20.644537952841745,
1327516980,6.0,42.44475907891778,20.644537952841745,
1327517040,6.0,42.44475907891778,20.644537952841745,
1327517160,6.0,42.44475907891778,20.644537952841745,
1327527060,6.031000000000001,50.74812395039349,76.48050868301131,100.0
1327527420,6.061999999999999,50.74812395039349,76.48050868301131,100.0
1327588380,6.089,49.75690987997523,68.7721306608504,87.09677419354836
1327588440,6.116,49.75690987997524,68.7721306608504,87.09677419354836
1327588500,6.143,49.75690987997524,68.77213066085038,87.09677419354836
1327588560,6.17,49.75690987997524,68.7721306608504,87.09677419354836
1327588620,6.197,49.75690987997524,68.7721306608504,87.09677419354836
1327588680,6.223999999999999,49.75690987997524,68.7721306608504,87.09677419354836
1327588740,6.251,49.75690987997524,68.7721306608504,87.09677419354836
1327588800,6.278,49.75690987997524,68.7721306608504,0.0
1327588920,6.273999999999999,49.75690987997524,68.7721306608504,0.0
1327588980,6.27,49.75690987997524,68.7721306608504,
1327589820,6.27,49.75690987997524,68.7721306608504,
1327613340,6.234,39.63941418257185,17.67651040457379,0.0
1327613580,6.215,45.09339831125478,40.767217848509496,47.22222222222228
1327613640,6.218,51.01842347598264,57.79082479247965,100.0
1327614000,6.211,48.55467017777638,50.465618474500175,74.35897435897442
1327618980,6.134,35.974505759279424,25.412439038033085,0.0
1327629480,5.887,21.79054463636132,10.861866512040024,0.0
1327629540,5.863,49.05036427128487,51.411180543910426,89.20000000000002
1327662240,5.736,42.047723851375245,41.68050848069734,48.00000000000001
1327662300,5.609,42.047723851375245,41.68050848069734,48.00000000000001
1327670640,5.556,47.77964750229875,50.06372823801147,77.60000000000001
1327670700,5.539,47.77964750229875,50.06372823801147,77.60000000000001
1327670760,5.505,47.77964750229875,50.06372823801147,77.60000000000001
1327670820,5.449,47.77964750229875,50.06372823801147,80.83333333333333
1327670880,5.4030000000000005,47.77964750229875,50.06372823801147,86.99551569506725
1327670940,5.427,47.77964750229875,50.06372823801147,86.99551569506725
1327671000,5.621,47.77964750229875,50.06372823801146,71.84466019417476
1327671120,5.5920000000000005,47.77964750229875,50.06372823801146,100.0
1327671180,5.666,47.77964750229875,50.06372823801146,100.0
1327671240,5.74,47.77964750229875,50.06372823801146,
1327671300,5.74,47.77964750229874,50.06372823801146,
1327671360,5.74,47.77964750229875,50.06372823801146,
1327671420,5.74,47.77964750229874,50.06372823801146,
1327671480,5.74,47.77964750229875,50.06372823801146,
1327671540,5.74,47.77964750229874,50.06372823801146,
1327671600,5.74,47.77964750229875,50.06372823801146,
1327671660,5.74,47.77964750229875,50.06372823801146,
1327672980,5.747,48.63483292657072,53.82830855040685,100.0
1327673040,5.754,48.63483292657072,53.82830855040685,100.0
1327673100,5.761,48.63483292657071,53.82830855040685,100.0
1327673160,5.768,48.63483292657071,53.82830855040685,100.0
1327680240,5.776999999999999,48.90860756436823,55.29591489622714,100.0
1327680720,5.791,49.60329574474808,58.92278718654535,100.0
1327680840,5.805000000000001,49.60329574474808,58.92278718654535,100.0
1327723440,5.722,38.68346743906821,20.020452909727567,0.0
1327806840,5.737,50.15248865672507,54.06501671468436,100.0
1327811160,5.752,50.15248865672507,54.06501671468436,100.0
1327811460,5.761,50.254096335732775,54.31002381521845,100.0
1327863960,5.709999999999999,44.61005349706964,40.06389134387366,39.39393939393936
1327878420,5.678999999999999,46.67519635870046,45.371205972509806,59.59595959595957
1327927200,5.628,44.94181923675517,41.30707048675868,39.39393939393936
1327937220,5.603,47.75196078297585,48.485114539181545,67.67676767676765
